Epoch,Timestamp,Open,High,Low,Close
1789962300,2026-09-21T09:15:00,23328.05,23367.85,23317.15,23364.6
1789962315,2026-09-21T09:15:15,23365.7,23376.2,23361.95,23372.8
1789962330,2026-09-21T09:15:30,23372.85,23372.85,23349.75,23351.95
1789962345,2026-09-21T09:15:45,23351.9,23352.8,23345,23345
1789962360,2026-09-21T09:16:00,23345.85,23347.65,23331,23337.35
1789962375,2026-09-21T09:16:15,23335.95,23351.5,23335.95,23349
1789962390,2026-09-21T09:16:30,23351.6,23364,23349.95,23357.25
1789962405,2026-09-21T09:16:45,23356.2,23362.5,23356.2,23362.5
1789962420,2026-09-21T09:17:00,23361.75,23367.5,23361.25,23365
1789962435,2026-09-21T09:17:15,23364.6,23376.55,23363.6,23376.05
1789962450,2026-09-21T09:17:30,23376.4,23382.15,23373.85,23376.8
1789962465,2026-09-21T09:17:45,23378.35,23385.7,23378.35,23384.7
1789962480,2026-09-21T09:18:00,23384.35,23386.4,23377.45,23378.65
1789962495,2026-09-21T09:18:15,23378.7,23392.35,23378.7,23391.2
1789962510,2026-09-21T09:18:30,23391.8,23396.35,23391.35,23393.75
1789962525,2026-09-21T09:18:45,23394.3,23395.45,23386.35,23387.8
1789962540,2026-09-21T09:19:00,23388.25,23388.45,23384.6,23385.5
1789962555,2026-09-21T09:19:15,23385.75,23389.5,23384.35,23384.6
1789962570,2026-09-21T09:19:30,23386.1,23386.1,23379.8,23383
1789962585,2026-09-21T09:19:45,23383.1,23386.2,23381.1,23385.85
1789962600,2026-09-21T09:20:00,23384.65,23391,23384.65,23388.4
1789962615,2026-09-21T09:20:15,23388.4,23391.3,23385.95,23388.8
1789962630,2026-09-21T09:20:30,23389.6,23389.85,23382.75,23383.7
1789962645,2026-09-21T09:20:45,23384,23385.3,23376.25,23381
1789962660,2026-09-21T09:21:00,23381.8,23385.85,23381.4,23383.3
1789962675,2026-09-21T09:21:15,23384.15,23384.45,23378.45,23379.15
1789962690,2026-09-21T09:21:30,23379.05,23382.45,23377.7,23381.05
1789962705,2026-09-21T09:21:45,23381.4,23382.55,23376.5,23377.25
1789962720,2026-09-21T09:22:00,23376.65,23378.7,23373.7,23378
1789962735,2026-09-21T09:22:15,23377.95,23382.1,23373.15,23375.2
1789962750,2026-09-21T09:22:30,23374.25,23377.15,23372.7,23376.2
1789962765,2026-09-21T09:22:45,23376.05,23379.05,23374.95,23376.15
1789962780,2026-09-21T09:23:00,23376.3,23379.4,23374.55,23376.85
1789962795,2026-09-21T09:23:15,23376.8,23384.45,23375,23384.15
1789962810,2026-09-21T09:23:30,23384.35,23387,23380.35,23381.55
1789962825,2026-09-21T09:23:45,23380.9,23383.2,23378.7,23380.1
1789962840,2026-09-21T09:24:00,23380.15,23383.25,23377.65,23379.7
1789962855,2026-09-21T09:24:15,23381,23383.55,23375.2,23379.05
1789962870,2026-09-21T09:24:30,23379.1,23381.3,23377.85,23380
1789962885,2026-09-21T09:24:45,23380.1,23381.6,23375.05,23376.9
1789962900,2026-09-21T09:25:00,23376.8,23379.55,23375.25,23379.55
1789962915,2026-09-21T09:25:15,23379,23385.85,23378.2,23385.05
1789962930,2026-09-21T09:25:30,23386.05,23386.1,23379,23385.05
1789962945,2026-09-21T09:25:45,23385.6,23387.9,23384.95,23386.05
1789962960,2026-09-21T09:26:00,23386.1,23388,23381.7,23382.3
1789962975,2026-09-21T09:26:15,23384.05,23386.95,23382.75,23384.6
1789962990,2026-09-21T09:26:30,23385.05,23389.35,23383.35,23386.85
1789963005,2026-09-21T09:26:45,23388,23391.3,23387.4,23391.15
1789963020,2026-09-21T09:27:00,23391.15,23393.65,23389.8,23391.95
1789963035,2026-09-21T09:27:15,23392.25,23399.15,23392.25,23395.4
1789963050,2026-09-21T09:27:30,23396.25,23398.05,23393.15,23396.05
1789963065,2026-09-21T09:27:45,23395.55,23396.15,23392.35,23393.75
1789963080,2026-09-21T09:28:00,23393.5,23397.15,23390.7,23395.65
1789963095,2026-09-21T09:28:15,23395.5,23398.6,23395.2,23396.75
1789963110,2026-09-21T09:28:30,23397.8,23397.85,23395.2,23396.4
1789963125,2026-09-21T09:28:45,23397,23397.05,23392.7,23392.85
1789963140,2026-09-21T09:29:00,23392.85,23398.65,23391.95,23394.75
1789963155,2026-09-21T09:29:15,23395.6,23398.85,23394.85,23397.85
1789963170,2026-09-21T09:29:30,23398.4,23402.35,23396.9,23402.05
1789963185,2026-09-21T09:29:45,23402.1,23402.95,23399.15,23400.25
1789963200,2026-09-21T09:30:00,23400.25,23402.4,23398.35,23401.05
1789963215,2026-09-21T09:30:15,23401.2,23406.25,23400.05,23404.8
1789963230,2026-09-21T09:30:30,23404.7,23405.35,23400.2,23400.75
1789963245,2026-09-21T09:30:45,23401.95,23403.35,23400.55,23402.9
1789963260,2026-09-21T09:31:00,23402.45,23405.5,23401.15,23404.9
1789963275,2026-09-21T09:31:15,23405.55,23406.15,23402,23404.05
1789963290,2026-09-21T09:31:30,23403.75,23404.35,23399.35,23400.1
1789963305,2026-09-21T09:31:45,23400.6,23400.6,23397.15,23399.1
1789963320,2026-09-21T09:32:00,23399.5,23401.75,23398.35,23400
1789963335,2026-09-21T09:32:15,23400,23403.3,23400,23401.65
1789963350,2026-09-21T09:32:30,23401.5,23402.85,23398.75,23399.7
1789963365,2026-09-21T09:32:45,23400.55,23400.65,23395.6,23397.2
1789963380,2026-09-21T09:33:00,23397.2,23399.85,23395.25,23396.5
1789963395,2026-09-21T09:33:15,23396.65,23400.25,23396.35,23398.95
1789963410,2026-09-21T09:33:30,23399.05,23399.7,23396.4,23398.15
