Epoch,Timestamp,Open,High,Low,Close
1790135100,2026-09-23T09:15:00,23354.4,23404.25,23354.4,23391.8
1790135115,2026-09-23T09:15:15,23391.05,23395.7,23379.8,23380.95
1790135130,2026-09-23T09:15:30,23380.5,23381.6,23365.7,23367
1790135145,2026-09-23T09:15:45,23368.4,23368.4,23354.5,23354.8
1790135160,2026-09-23T09:16:00,23356.3,23371.75,23355.3,23371.05
1790135175,2026-09-23T09:16:15,23370.1,23374.85,23363.45,23365
1790135190,2026-09-23T09:16:30,23362.1,23369.95,23362.1,23369
1790135205,2026-09-23T09:16:45,23369,23372.4,23366.35,23372.4
1790135220,2026-09-23T09:17:00,23373.85,23383.2,23372.7,23383.2
1790135235,2026-09-23T09:17:15,23383.1,23387.25,23381.6,23386.3
1790135250,2026-09-23T09:17:30,23386,23388.1,23383.7,23386.3
1790135265,2026-09-23T09:17:45,23385.85,23392.65,23384.7,23391.45
1790135280,2026-09-23T09:18:00,23392.55,23402.75,23390.75,23402.5
1790135295,2026-09-23T09:18:15,23401.6,23404.8,23400.7,23402.9
1790135310,2026-09-23T09:18:30,23401.7,23403.6,23391.1,23394.8
1790135325,2026-09-23T09:18:45,23393.85,23396.5,23391.3,23391.95
1790135340,2026-09-23T09:19:00,23394.15,23400.4,23391.2,23399.05
1790135355,2026-09-23T09:19:15,23398.95,23399.6,23396.55,23398.3
1790135370,2026-09-23T09:19:30,23398.5,23403.2,23397.95,23403.2
1790135385,2026-09-23T09:19:45,23403,23409.45,23402,23406.35
1790135400,2026-09-23T09:20:00,23407.85,23411.35,23405.75,23410.75
1790135415,2026-09-23T09:20:15,23410.7,23413.1,23407.3,23408.15
1790135430,2026-09-23T09:20:30,23408.1,23411.15,23407.8,23409.7
1790135445,2026-09-23T09:20:45,23409.6,23410.25,23406.2,23407.25
1790135460,2026-09-23T09:21:00,23410.1,23412.05,23408.6,23410.3
1790135475,2026-09-23T09:21:15,23409.2,23410.1,23407.3,23409.25
1790135490,2026-09-23T09:21:30,23410.1,23413.75,23407.7,23412.45
1790135505,2026-09-23T09:21:45,23412.9,23413.9,23408.15,23409.1
1790135520,2026-09-23T09:22:00,23411.4,23412.65,23409.95,23410.1
1790135535,2026-09-23T09:22:15,23410.15,23412.1,23403.8,23404.2
1790135550,2026-09-23T09:22:30,23404.7,23408.25,23404.25,23406.75
1790135565,2026-09-23T09:22:45,23406.25,23407.55,23400.2,23402.05
1790135580,2026-09-23T09:23:00,23402.45,23404.45,23401,23403.95
1790135595,2026-09-23T09:23:15,23403.5,23403.8,23395.65,23395.65
1790135610,2026-09-23T09:23:30,23395.45,23398.9,23395.2,23395.55
1790135625,2026-09-23T09:23:45,23395.8,23397.6,23394.55,23396.35
1790135640,2026-09-23T09:24:00,23396.85,23396.9,23390.65,23394.45
1790135655,2026-09-23T09:24:15,23393.45,23395.55,23389.9,23391.7
1790135670,2026-09-23T09:24:30,23391.1,23392.3,23389.2,23391.3
1790135685,2026-09-23T09:24:45,23391.45,23393.15,23389.3,23390.25
1790135700,2026-09-23T09:25:00,23391.15,23392.35,23382.45,23383.1
1790135715,2026-09-23T09:25:15,23383.2,23384.25,23377.65,23377.9
1790135730,2026-09-23T09:25:30,23377.4,23379.8,23376.8,23377.45
1790135745,2026-09-23T09:25:45,23377.95,23381.65,23376.3,23380.9
1790135760,2026-09-23T09:26:00,23383.1,23384.1,23379.8,23383.75
1790135775,2026-09-23T09:26:15,23383.7,23384.5,23378.5,23379.1
