Epoch,Timestamp,Open,High,Low,Close
1790048700,2026-09-22T09:15:00,23450.95,23489,23450.95,23476.9
1790048715,2026-09-22T09:15:15,23476.65,23477,23458.4,23459.05
1790048730,2026-09-22T09:15:30,23458.8,23461.8,23453.35,23453.35
1790048745,2026-09-22T09:15:45,23453.55,23455.7,23448.9,23451.85
1790048760,2026-09-22T09:16:00,23454.5,23461.05,23452.35,23453.6
1790048775,2026-09-22T09:16:15,23453.35,23460.1,23448.6,23457.75
1790048790,2026-09-22T09:16:30,23458,23459.9,23449,23450.05
1790048805,2026-09-22T09:16:45,23449.9,23451.6,23434.1,23437.9
1790048820,2026-09-22T09:17:00,23440.05,23440.05,23435.1,23435.1
1790048835,2026-09-22T09:17:15,23435.2,23439.95,23434.55,23439.9
1790048850,2026-09-22T09:17:30,23442.3,23442.7,23436.45,23439.3
1790048865,2026-09-22T09:17:45,23440.25,23443.15,23439.05,23442.35
1790048880,2026-09-22T09:18:00,23442.95,23453.45,23441.4,23453.45
1790048895,2026-09-22T09:18:15,23452.9,23453.7,23449.65,23451.75
1790048910,2026-09-22T09:18:30,23453.25,23454.2,23450.9,23452.75
1790048925,2026-09-22T09:18:45,23452.8,23454.75,23452.4,23453.4
1790048940,2026-09-22T09:19:00,23454.4,23455.15,23451.2,23453.6
1790048955,2026-09-22T09:19:15,23455.1,23456,23447.8,23449.9
1790048970,2026-09-22T09:19:30,23451.35,23452.45,23445.95,23447.35
1790048985,2026-09-22T09:19:45,23447.9,23448.35,23445.7,23446.5
1790049000,2026-09-22T09:20:00,23446.9,23448.1,23443.05,23444.95
1790049015,2026-09-22T09:20:15,23445.1,23452,23443.75,23446.9
1790049030,2026-09-22T09:20:30,23448.8,23448.8,23437,23439.2
1790049045,2026-09-22T09:20:45,23439.3,23441.2,23436.45,23438.1
1790049060,2026-09-22T09:21:00,23440.55,23442.35,23438.1,23442.2
1790049075,2026-09-22T09:21:15,23442,23443,23439.9,23441.35
1790049090,2026-09-22T09:21:30,23444,23447.7,23441.8,23447.05
1790049105,2026-09-22T09:21:45,23447,23447.75,23443.65,23446.25
1790049120,2026-09-22T09:22:00,23448.05,23450.8,23445.45,23448
1790049135,2026-09-22T09:22:15,23448.35,23452.2,23447.65,23449.65
1790049150,2026-09-22T09:22:30,23450.3,23452.25,23448.05,23449.65
1790049165,2026-09-22T09:22:45,23450.3,23451.8,23445.15,23445.3
1790049180,2026-09-22T09:23:00,23447.25,23447.25,23443.85,23445.8
1790049195,2026-09-22T09:23:15,23445.55,23448.2,23443.05,23447.3
1790049210,2026-09-22T09:23:30,23449.3,23451.45,23446.3,23448.45
1790049225,2026-09-22T09:23:45,23448.25,23450.95,23447.65,23448
1790049240,2026-09-22T09:24:00,23449.95,23453.5,23448.55,23450.85
1790049255,2026-09-22T09:24:15,23451.35,23451.8,23449.35,23450.55
1790049270,2026-09-22T09:24:30,23451.75,23451.9,23448.15,23448.2
1790049285,2026-09-22T09:24:45,23447.75,23450.15,23446.95,23447.75
1790049300,2026-09-22T09:25:00,23449.5,23449.5,23443.05,23443.15
1790049315,2026-09-22T09:25:15,23442.75,23443.25,23439.35,23441.15
1790049330,2026-09-22T09:25:30,23442.75,23442.75,23438.4,23440.5
1790049345,2026-09-22T09:25:45,23440.65,23440.9,23437.55,23439.3
1790049360,2026-09-22T09:26:00,23441.1,23441.1,23434.9,23436.5
1790049375,2026-09-22T09:26:15,23436.5,23436.8,23433.6,23435.5
1790049390,2026-09-22T09:26:30,23436.85,23436.85,23432.7,23434.8
1790049405,2026-09-22T09:26:45,23434.15,23435.3,23431.45,23432.15
1790049420,2026-09-22T09:27:00,23434.5,23434.5,23428.05,23428.9
1790049435,2026-09-22T09:27:15,23428.95,23430,23427.2,23427.75
1790049450,2026-09-22T09:27:30,23429.3,23429.4,23425.8,23429.3
1790049465,2026-09-22T09:27:45,23429.25,23431.8,23428.35,23431.8
1790049480,2026-09-22T09:28:00,23433.55,23435.5,23431.8,23431.95
1790049495,2026-09-22T09:28:15,23432.65,23436.95,23431.65,23435.9
1790049510,2026-09-22T09:28:30,23437.3,23438.45,23434.25,23437.05
1790049525,2026-09-22T09:28:45,23437.35,23438.75,23435.45,23437.4
1790049540,2026-09-22T09:29:00,23438.75,23442.15,23436.55,23440.5
1790049555,2026-09-22T09:29:15,23440.6,23443.75,23440,23443.25
1790049570,2026-09-22T09:29:30,23444.9,23444.9,23441.05,23441.35
1790049585,2026-09-22T09:29:45,23441.9,23447.25,23441.8,23445.95
1790049600,2026-09-22T09:30:00,23447.95,23448.45,23444.75,23446.85
1790049615,2026-09-22T09:30:15,23447.6,23452.45,23447.35,23452.05
1790049630,2026-09-22T09:30:30,23453.9,23453.9,23446.5,23447.2
1790049645,2026-09-22T09:30:45,23447,23448.95,23445.25,23446.55
1790049660,2026-09-22T09:31:00,23449.35,23449.45,23444.45,23446.05
