Epoch,Timestamp,Open,High,Low,Close
1788925500,2026-09-09T09:15:00,23526.05,23531.8,23500.25,23513.6
1788925515,2026-09-09T09:15:15,23517.85,23529.95,23516.35,23520.75
1788925530,2026-09-09T09:15:30,23521.75,23521.75,23499.75,23506.2
1788925545,2026-09-09T09:15:45,23505.45,23505.45,23494.05,23494.95
1788925560,2026-09-09T09:16:00,23495.5,23496.75,23482.45,23489.35
1788925575,2026-09-09T09:16:15,23486.6,23488.95,23480.85,23484.15
1788925590,2026-09-09T09:16:30,23485.8,23485.8,23478.95,23482.65
1788925605,2026-09-09T09:16:45,23481.75,23485.15,23479.9,23483.7
1788925620,2026-09-09T09:17:00,23484,23489.85,23483.1,23486.4
1788925635,2026-09-09T09:17:15,23486.65,23489.15,23480.9,23488.65
1788925650,2026-09-09T09:17:30,23488.3,23489.05,23481.65,23483.2
1788925665,2026-09-09T09:17:45,23483.15,23486.1,23481.4,23485.95
1788925680,2026-09-09T09:18:00,23486.85,23491.25,23485.05,23491.2
1788925695,2026-09-09T09:18:15,23490.9,23499.55,23490.65,23497.4
1788925710,2026-09-09T09:18:30,23498.75,23504.25,23498,23500.4
1788925725,2026-09-09T09:18:45,23501.15,23503.75,23495.35,23501.5
1788925740,2026-09-09T09:19:00,23503.65,23503.8,23499.7,23502.25
1788925755,2026-09-09T09:19:15,23501.85,23504.65,23500.7,23504
1788925770,2026-09-09T09:19:30,23502.1,23503.3,23497.6,23501.15
1788925785,2026-09-09T09:19:45,23501.05,23504.15,23499.4,23500.45
1788925800,2026-09-09T09:20:00,23500.35,23501.55,23495.85,23501.55
1788925815,2026-09-09T09:20:15,23500.3,23503.6,23499.65,23503
1788925830,2026-09-09T09:20:30,23503.7,23505.05,23500.75,23501.85
1788925845,2026-09-09T09:20:45,23501.95,23506.1,23500.65,23506.1
1788925860,2026-09-09T09:21:00,23506.9,23506.95,23503.2,23503.6
1788925875,2026-09-09T09:21:15,23505.3,23513.9,23505.3,23513.15
1788925890,2026-09-09T09:21:30,23512.95,23514.15,23509.6,23513.45
1788925905,2026-09-09T09:21:45,23513.7,23515,23505.75,23507.25
1788925920,2026-09-09T09:22:00,23508.7,23509.95,23506.8,23507.5
1788925935,2026-09-09T09:22:15,23507.85,23507.85,23503.05,23504.85
1788925950,2026-09-09T09:22:30,23504.7,23507.8,23502.05,23503.75
1788925965,2026-09-09T09:22:45,23502.4,23504.65,23498.8,23502.45
1788925980,2026-09-09T09:23:00,23501.55,23501.55,23497.4,23497.4
1788925995,2026-09-09T09:23:15,23498.3,23498.85,23493.8,23498.85
1788926010,2026-09-09T09:23:30,23498.9,23499.45,23495.45,23498.05
1788926025,2026-09-09T09:23:45,23497.35,23503.2,23497.35,23500.85
1788926040,2026-09-09T09:24:00,23502.5,23503.65,23497.95,23500.4
1788926055,2026-09-09T09:24:15,23500.75,23500.75,23498.1,23500.1
1788926070,2026-09-09T09:24:30,23500.6,23505.8,23499.95,23505.65
1788926085,2026-09-09T09:24:45,23506.25,23512.5,23506.2,23512.4
1788926100,2026-09-09T09:25:00,23511.8,23513.45,23508.05,23509.95
1788926115,2026-09-09T09:25:15,23510.25,23512.3,23509.25,23510.95
1788926130,2026-09-09T09:25:30,23511.75,23513.65,23510.4,23513.25
1788926145,2026-09-09T09:25:45,23513.05,23515.5,23511.2,23514.95
1788926160,2026-09-09T09:26:00,23515.95,23520.05,23513.75,23519.05
1788926175,2026-09-09T09:26:15,23519,23521.75,23517.85,23519.4
1788926190,2026-09-09T09:26:30,23519.35,23519.85,23514.95,23515.8
1788926205,2026-09-09T09:26:45,23515.35,23515.35,23511.65,23512.85
1788926220,2026-09-09T09:27:00,23513.55,23513.55,23507.6,23508.4
1788926235,2026-09-09T09:27:15,23507.45,23507.75,23503.95,23506.4
1788926250,2026-09-09T09:27:30,23507.15,23510.35,23505.1,23508.05
1788926265,2026-09-09T09:27:45,23508.85,23512.85,23508.15,23512.7
1788926280,2026-09-09T09:28:00,23513.8,23513.8,23510.5,23510.65
1788926295,2026-09-09T09:28:15,23510.2,23511.55,23508.55,23509.4
1788926310,2026-09-09T09:28:30,23511.7,23512.55,23507.25,23508.2
1788926325,2026-09-09T09:28:45,23511.55,23511.55,23508.2,23509.05
1788926340,2026-09-09T09:29:00,23511.1,23511.1,23507.1,23509.15
1788926355,2026-09-09T09:29:15,23508.35,23508.95,23506.2,23508.4
1788926370,2026-09-09T09:29:30,23508.7,23509.85,23507.15,23508.85
1788926385,2026-09-09T09:29:45,23510.05,23511.25,23507.85,23509.4
1788926400,2026-09-09T09:30:00,23510.85,23515.05,23510,23514.65
1788926415,2026-09-09T09:30:15,23514.35,23517.8,23512.2,23513.3
1788926430,2026-09-09T09:30:30,23514.05,23514.05,23509.3,23510.2
1788926445,2026-09-09T09:30:45,23511.1,23512.2,23509,23510.45
1788926460,2026-09-09T09:31:00,23511.55,23512.65,23508.9,23509.25
1788926475,2026-09-09T09:31:15,23508.5,23516.35,23508.5,23515.8
1788926490,2026-09-09T09:31:30,23517.9,23517.9,23513.85,23513.9
1788926505,2026-09-09T09:31:45,23513.6,23514,23508.9,23509.5
1788926520,2026-09-09T09:32:00,23511.55,23513.95,23509.75,23513.95
1788926535,2026-09-09T09:32:15,23514,23514,23510.35,23512.1
1788926550,2026-09-09T09:32:30,23514.55,23516,23509.75,23511.05
1788926565,2026-09-09T09:32:45,23510.15,23511.05,23506.2,23510.7
1788926580,2026-09-09T09:33:00,23511.8,23513,23510.3,23511.45
1788926595,2026-09-09T09:33:15,23511,23513.65,23509.9,23512.45
1788926610,2026-09-09T09:33:30,23514.1,23514.55,23511.85,23513.8
1788926625,2026-09-09T09:33:45,23514.15,23515.65,23511.6,23511.6
1788926640,2026-09-09T09:34:00,23512.55,23517.45,23511,23516.6
1788926655,2026-09-09T09:34:15,23516.5,23518.2,23515.15,23515.8
1788926670,2026-09-09T09:34:30,23517,23517,23512.4,23515
1788926685,2026-09-09T09:34:45,23515.65,23516.3,23514.05,23515.9
1788926700,2026-09-09T09:35:00,23515.1,23516.5,23512,23513.8
1788926715,2026-09-09T09:35:15,23513.5,23515.7,23511.3,23512.15
1788926730,2026-09-09T09:35:30,23511.2,23511.9,23508.15,23510.5
1788926745,2026-09-09T09:35:45,23510.25,23512.1,23508.6,23509.85
1788926760,2026-09-09T09:36:00,23511.1,23513.05,23510.4,23512.45
1788926775,2026-09-09T09:36:15,23512,23513.35,23508.1,23509.85
1788926790,2026-09-09T09:36:30,23509.55,23509.8,23506.6,23509.5
1788926805,2026-09-09T09:36:45,23509.6,23512.9,23509.4,23512.55
1788926820,2026-09-09T09:37:00,23513.15,23516.85,23513.15,23516.85
1788926835,2026-09-09T09:37:15,23515.85,23519.15,23515.25,23518.85
1788926850,2026-09-09T09:37:30,23519.7,23520.05,23516.75,23518.15
1788926865,2026-09-09T09:37:45,23517.85,23521.3,23517.1,23519.4
1788926880,2026-09-09T09:38:00,23521.4,23522.45,23519.9,23520.45
1788926895,2026-09-09T09:38:15,23520.6,23522.1,23518.95,23522
1788926910,2026-09-09T09:38:30,23521.85,23525.4,23521.75,23525.4
1788926925,2026-09-09T09:38:45,23525.2,23526.2,23524.45,23525.15
1788926940,2026-09-09T09:39:00,23526.65,23526.9,23524.15,23524.9
1788926955,2026-09-09T09:39:15,23524.5,23526.5,23523.05,23526.3
1788926970,2026-09-09T09:39:30,23527.7,23530.45,23525.85,23529.95
1788926985,2026-09-09T09:39:45,23529.65,23531.25,23525.85,23526.25
1788927000,2026-09-09T09:40:00,23527.6,23528.7,23524.9,23527.45
1788927015,2026-09-09T09:40:15,23528.1,23529.8,23526.3,23529.25
1788927030,2026-09-09T09:40:30,23530.65,23533.45,23529.85,23532.5
1788927045,2026-09-09T09:40:45,23532.3,23533.25,23529.95,23532.3
1788927060,2026-09-09T09:41:00,23532.55,23532.55,23529.4,23530.1
1788927075,2026-09-09T09:41:15,23529.85,23532.05,23525.5,23526.3
1788927090,2026-09-09T09:41:30,23527.7,23528,23525.35,23526.55
1788927105,2026-09-09T09:41:45,23526.3,23527.05,23525,23525.4
1788927120,2026-09-09T09:42:00,23526.85,23527.9,23524.85,23526.55
1788927135,2026-09-09T09:42:15,23526,23527.15,23524.55,23526.2
1788927150,2026-09-09T09:42:30,23527.5,23527.5,23524.35,23525.8
1788927165,2026-09-09T09:42:45,23524.8,23527.9,23524.8,23527.15
1788927180,2026-09-09T09:43:00,23527.8,23528.35,23526.2,23526.6
1788927195,2026-09-09T09:43:15,23526.85,23530.55,23526.8,23528.45
1788927210,2026-09-09T09:43:30,23530.85,23531.55,23528.2,23531.55
1788927225,2026-09-09T09:43:45,23531.2,23531.9,23528.75,23529.9
1788927240,2026-09-09T09:44:00,23530.6,23532.05,23529.45,23529.85
1788927255,2026-09-09T09:44:15,23529.05,23530.9,23526.15,23528.25
1788927270,2026-09-09T09:44:30,23528.9,23528.95,23526.45,23526.45
1788927285,2026-09-09T09:44:45,23525.9,23528.4,23524.8,23525.45
1788927300,2026-09-09T09:45:00,23526.6,23527.75,23524.1,23524.75
1788927315,2026-09-09T09:45:15,23524.65,23524.65,23519.45,23520.6
