Epoch,Timestamp,Open,High,Low,Close
1789098300,2026-09-11T09:15:00,23264.35,23268.2,23232.9,23240.65
1789098315,2026-09-11T09:15:15,23236,23252.25,23236,23245.4
1789098330,2026-09-11T09:15:30,23245.6,23252.45,23235.1,23248.55
1789098345,2026-09-11T09:15:45,23245.9,23246.7,23238.75,23246.25
1789098360,2026-09-11T09:16:00,23247.75,23248.75,23240.05,23246.4
1789098375,2026-09-11T09:16:15,23245.65,23248.55,23241.85,23243.8
1789098390,2026-09-11T09:16:30,23242.1,23247.7,23239.25,23243.15
1789098405,2026-09-11T09:16:45,23243.8,23246.7,23240.05,23240.8
1789098420,2026-09-11T09:17:00,23241.75,23241.75,23233.85,23236.05
1789098435,2026-09-11T09:17:15,23235.1,23239.75,23232.25,23235
1789098450,2026-09-11T09:17:30,23236.7,23243.1,23234.2,23239.7
1789098465,2026-09-11T09:17:45,23239.25,23243.45,23237.1,23238.5
1789098480,2026-09-11T09:18:00,23241.35,23244.85,23236.55,23244.05
1789098495,2026-09-11T09:18:15,23243.95,23246.8,23241.9,23245.55
1789098510,2026-09-11T09:18:30,23246.7,23247.95,23242.8,23247.15
1789098525,2026-09-11T09:18:45,23246.6,23252.3,23245.7,23247.5
1789098540,2026-09-11T09:19:00,23248.15,23252.6,23244.65,23251.35
1789098555,2026-09-11T09:19:15,23252.35,23260.25,23252.1,23257.2
1789098570,2026-09-11T09:19:30,23256.95,23258.7,23252.9,23257.85
1789098585,2026-09-11T09:19:45,23257.75,23261.85,23255.15,23258.6
1789098600,2026-09-11T09:20:00,23259,23259.45,23250.2,23250.2
1789098615,2026-09-11T09:20:15,23251.75,23254.85,23249.4,23253.6
1789098630,2026-09-11T09:20:30,23253.8,23256.8,23252.95,23255.4
1789098645,2026-09-11T09:20:45,23255.1,23257.5,23253.2,23256.75
1789098660,2026-09-11T09:21:00,23257.95,23263.65,23255.7,23262.95
1789098675,2026-09-11T09:21:15,23262.7,23263.3,23257.3,23258.95
1789098690,2026-09-11T09:21:30,23259.3,23260.5,23253.95,23257.85
1789098705,2026-09-11T09:21:45,23257.65,23257.65,23255.05,23257.4
1789098720,2026-09-11T09:22:00,23257.9,23260.45,23254.6,23260.45
1789098735,2026-09-11T09:22:15,23260.1,23263.95,23258.55,23261.45
1789098750,2026-09-11T09:22:30,23261.85,23262.05,23257.3,23261.35
1789098765,2026-09-11T09:22:45,23261.05,23261.05,23253.1,23258.45
1789098780,2026-09-11T09:23:00,23258,23261.15,23256.15,23260.5
1789098795,2026-09-11T09:23:15,23259.5,23260,23252.95,23258.75
1789098810,2026-09-11T09:23:30,23253.35,23257,23248.45,23253
1789098825,2026-09-11T09:23:45,23252.9,23253.8,23248.35,23250.7
1789098840,2026-09-11T09:24:00,23251.2,23252.1,23249.1,23251.15
1789098855,2026-09-11T09:24:15,23250.7,23254.8,23250.45,23253.95
1789098870,2026-09-11T09:24:30,23253.6,23258.35,23251.8,23258
1789098885,2026-09-11T09:24:45,23257.75,23259.9,23257.45,23258.95
1789098900,2026-09-11T09:25:00,23258.9,23258.9,23254.05,23255.35
1789098915,2026-09-11T09:25:15,23255.45,23266,23254.5,23265.45
1789098930,2026-09-11T09:25:30,23264.65,23265.6,23260.6,23262.15
1789098945,2026-09-11T09:25:45,23264.15,23264.15,23258.95,23260.85
1789098960,2026-09-11T09:26:00,23261.1,23261.1,23257.45,23258.1
1789098975,2026-09-11T09:26:15,23256.75,23256.75,23253.25,23255
1789098990,2026-09-11T09:26:30,23254.8,23262.2,23254,23262
1789099005,2026-09-11T09:26:45,23262.05,23263.1,23257.5,23260.1
1789099020,2026-09-11T09:27:00,23261.45,23261.85,23254.3,23255.45
1789099035,2026-09-11T09:27:15,23255.55,23260.3,23254.9,23260.3
1789099050,2026-09-11T09:27:30,23260.6,23261.75,23258.2,23261.75
1789099065,2026-09-11T09:27:45,23261.2,23261.8,23257.9,23260.2
1789099080,2026-09-11T09:28:00,23260.1,23260.8,23254.25,23256.25
1789099095,2026-09-11T09:28:15,23256.85,23259.05,23251.7,23256
1789099110,2026-09-11T09:28:30,23255.9,23256.65,23252.35,23253.95
1789099125,2026-09-11T09:28:45,23253.55,23257.5,23253.45,23255.8
1789099140,2026-09-11T09:29:00,23257.2,23258.8,23254.5,23256
1789099155,2026-09-11T09:29:15,23255.1,23258.05,23252.9,23255.6
1789099170,2026-09-11T09:29:30,23256.3,23257.55,23254.65,23256.45
1789099185,2026-09-11T09:29:45,23257.2,23260.7,23254.1,23258.25
1789099200,2026-09-11T09:30:00,23258.4,23260.75,23253.9,23256.55
1789099215,2026-09-11T09:30:15,23256.1,23258.9,23255.3,23258.4
1789099230,2026-09-11T09:30:30,23258.3,23259.35,23255.65,23257.85
1789099245,2026-09-11T09:30:45,23256.85,23259.9,23254,23254.8
1789099260,2026-09-11T09:31:00,23257.5,23259.15,23256,23257.65
1789099275,2026-09-11T09:31:15,23257.65,23264.7,23257.65,23263.35
1789099290,2026-09-11T09:31:30,23264.1,23267.15,23263.85,23264.7
1789099305,2026-09-11T09:31:45,23264.55,23266.95,23255.8,23256.65
1789099320,2026-09-11T09:32:00,23258.8,23258.8,23254.35,23254.95
1789099335,2026-09-11T09:32:15,23254.65,23257.35,23252.25,23253.7
1789099350,2026-09-11T09:32:30,23251.3,23253.15,23245.65,23249.3
1789099365,2026-09-11T09:32:45,23247.35,23249.2,23239.15,23240.7
1789099380,2026-09-11T09:33:00,23240.35,23241.6,23238.25,23240.55
1789099395,2026-09-11T09:33:15,23241.25,23245.05,23240,23243.7
1789099410,2026-09-11T09:33:30,23242.85,23245.65,23241.75,23245.55
1789099425,2026-09-11T09:33:45,23245.6,23251.35,23245.6,23250.85
1789099440,2026-09-11T09:34:00,23251.2,23257.4,23251.2,23257.4
1789099455,2026-09-11T09:34:15,23257.2,23259.85,23256.75,23258.9
1789099470,2026-09-11T09:34:30,23259.45,23259.85,23256.1,23256.85
1789099485,2026-09-11T09:34:45,23256.45,23258.15,23255.3,23256.05
1789099500,2026-09-11T09:35:00,23257.9,23259.75,23254.95,23259.75
1789099515,2026-09-11T09:35:15,23258.75,23261.7,23257.45,23261.65
1789099530,2026-09-11T09:35:30,23261.45,23261.85,23259.45,23261.85
1789099545,2026-09-11T09:35:45,23261.85,23263.45,23260.4,23261.35
1789099560,2026-09-11T09:36:00,23262.5,23262.9,23258.55,23261.2
1789099575,2026-09-11T09:36:15,23260.9,23263.55,23259.9,23262.3
1789099590,2026-09-11T09:36:30,23262.6,23264.1,23260.75,23263.9
