Epoch,Timestamp,Open,High,Low,Close
1790307900,2026-09-25T09:15:00,23035,23068.4,23032.95,23055.2
1790307915,2026-09-25T09:15:15,23056.45,23075.7,23049.65,23075.25
1790307930,2026-09-25T09:15:30,23075.25,23088,23074.45,23081.65
1790307945,2026-09-25T09:15:45,23082.05,23096.8,23081.75,23088.9
1790307960,2026-09-25T09:16:00,23088.8,23100.6,23086.15,23100.6
1790307975,2026-09-25T09:16:15,23100.35,23103.7,23095.55,23098.45
1790307990,2026-09-25T09:16:30,23098.3,23104.1,23089.05,23091.7
1790308005,2026-09-25T09:16:45,23091.5,23093.2,23085.95,23087.4
1790308020,2026-09-25T09:17:00,23086.55,23094.4,23086.55,23091.55
1790308035,2026-09-25T09:17:15,23092.1,23096.3,23087.2,23088.15
1790308050,2026-09-25T09:17:30,23087.95,23099.3,23087.95,23096.7
1790308065,2026-09-25T09:17:45,23096.6,23098.85,23091.65,23098.3
1790308080,2026-09-25T09:18:00,23098.3,23102.8,23094.85,23095.55
1790308095,2026-09-25T09:18:15,23095.15,23100.4,23092.6,23093.55
1790308110,2026-09-25T09:18:30,23093.45,23095.35,23087.55,23090.4
1790308125,2026-09-25T09:18:45,23090.65,23092.05,23087.5,23089.55
1790308140,2026-09-25T09:19:00,23089.4,23092.2,23087.3,23089.25
1790308155,2026-09-25T09:19:15,23089.35,23089.85,23082.05,23083.25
1790308170,2026-09-25T09:19:30,23083.2,23084.6,23080.7,23081.55
1790308185,2026-09-25T09:19:45,23081.65,23082.55,23073.9,23074.3
1790308200,2026-09-25T09:20:00,23074,23075.45,23065.5,23069.95
1790308215,2026-09-25T09:20:15,23070.25,23071.25,23066.25,23068.6
1790308230,2026-09-25T09:20:30,23068.95,23073.9,23067.85,23073.8
1790308245,2026-09-25T09:20:45,23074.45,23078.9,23073.5,23077.25
1790308260,2026-09-25T09:21:00,23077.25,23079.1,23068.1,23070.05
1790308275,2026-09-25T09:21:15,23070.2,23080.35,23069.8,23080.35
1790308290,2026-09-25T09:21:30,23080.2,23086.05,23077.85,23079.4
1790308305,2026-09-25T09:21:45,23078.8,23079.9,23075.9,23079.4
1790308320,2026-09-25T09:22:00,23082.2,23087.6,23080.3,23087.35
1790308335,2026-09-25T09:22:15,23087.05,23087.9,23079.3,23080.1
1790308350,2026-09-25T09:22:30,23080.5,23088.8,23080.5,23088.15
1790308365,2026-09-25T09:22:45,23087.05,23093.35,23086.65,23091.75
1790308380,2026-09-25T09:23:00,23091.65,23095.25,23089.55,23090.35
1790308395,2026-09-25T09:23:15,23090.15,23092.85,23086.3,23092.25
1790308410,2026-09-25T09:23:30,23092.45,23093.8,23085.1,23086.6
1790308425,2026-09-25T09:23:45,23086.4,23089.1,23081.5,23081.95
1790308440,2026-09-25T09:24:00,23082.05,23086.9,23080.6,23084.25
1790308455,2026-09-25T09:24:15,23084.1,23085.5,23076.65,23077.2
1790308470,2026-09-25T09:24:30,23077.1,23084.5,23077.1,23083.6
1790308485,2026-09-25T09:24:45,23084.1,23085.6,23082.1,23083.1
1790308500,2026-09-25T09:25:00,23083.35,23084.05,23080.25,23082.7
1790308515,2026-09-25T09:25:15,23082.5,23083.7,23077.2,23078.15
1790308530,2026-09-25T09:25:30,23078.15,23081.2,23077.55,23080.15
1790308545,2026-09-25T09:25:45,23079.35,23081.95,23077.15,23078.2
1790308560,2026-09-25T09:26:00,23078.75,23080.25,23077.85,23078.3
1790308575,2026-09-25T09:26:15,23078.65,23081.15,23077.6,23080.15
1790308590,2026-09-25T09:26:30,23080.05,23083,23080.05,23080.85
1790308605,2026-09-25T09:26:45,23080.85,23084.9,23080.3,23083.65
1790308620,2026-09-25T09:27:00,23084.05,23088.05,23083.85,23087.15
1790308635,2026-09-25T09:27:15,23087.25,23092.05,23086.8,23091.05
1790308650,2026-09-25T09:27:30,23090.85,23092.85,23088.95,23092.15
1790308665,2026-09-25T09:27:45,23092.2,23098.85,23091.75,23097.75
1790308680,2026-09-25T09:28:00,23097.75,23101.6,23096.1,23096.4
1790308695,2026-09-25T09:28:15,23096.65,23098.2,23095.6,23096.65
1790308710,2026-09-25T09:28:30,23096.55,23100.35,23095.1,23100.1
1790308725,2026-09-25T09:28:45,23099.95,23102.95,23096.6,23102.45
1790308740,2026-09-25T09:29:00,23102.25,23108.05,23101.85,23107.2
1790308755,2026-09-25T09:29:15,23107.25,23108.4,23104.65,23107.6
1790308770,2026-09-25T09:29:30,23108.2,23109.85,23106.05,23108.9
1790308785,2026-09-25T09:29:45,23108.8,23116.65,23107.4,23116.65
1790308800,2026-09-25T09:30:00,23116.5,23118.05,23113.3,23115.35
1790308815,2026-09-25T09:30:15,23115.3,23115.3,23105.55,23108.2
1790308830,2026-09-25T09:30:30,23108.55,23113.55,23108.3,23113.4
1790308845,2026-09-25T09:30:45,23112.2,23116.8,23111.2,23116.8
1790308860,2026-09-25T09:31:00,23117,23120.35,23116.95,23118.35
1790308875,2026-09-25T09:31:15,23118.3,23121.4,23117.35,23117.75
1790308890,2026-09-25T09:31:30,23117.5,23117.85,23108,23108.45
1790308905,2026-09-25T09:31:45,23108.15,23110.1,23107.1,23108.7
1790308920,2026-09-25T09:32:00,23110,23117.15,23108.6,23115
1790308935,2026-09-25T09:32:15,23114.85,23116.45,23113.4,23115.75
1790308950,2026-09-25T09:32:30,23115.95,23118.3,23114.5,23115.65
1790308965,2026-09-25T09:32:45,23116.05,23116.95,23112.75,23113.85
1790308980,2026-09-25T09:33:00,23113.65,23114.3,23110.3,23113.15
1790308995,2026-09-25T09:33:15,23113.35,23113.45,23106.1,23106.1
1790309010,2026-09-25T09:33:30,23106.15,23108.45,23104.55,23104.75
1790309025,2026-09-25T09:33:45,23104.75,23109.45,23104.45,23107.5
