Epoch,Timestamp,Open,High,Low,Close
1789011900,2026-09-10T09:15:00,23448.45,23457.9,23439,23456.65
1789011915,2026-09-10T09:15:15,23463.7,23489.7,23463.7,23471.4
1789011930,2026-09-10T09:15:30,23471.3,23472.45,23463.2,23467.9
1789011945,2026-09-10T09:15:45,23468.05,23468.05,23459.75,23460.4
1789011960,2026-09-10T09:16:00,23461.4,23461.4,23447.25,23452
1789011975,2026-09-10T09:16:15,23451.75,23454.95,23446.45,23450.2
1789011990,2026-09-10T09:16:30,23450.55,23451.55,23444.65,23451.2
1789012005,2026-09-10T09:16:45,23448.75,23449.4,23431.55,23433.95
1789012020,2026-09-10T09:17:00,23433.45,23447.1,23433.45,23445.4
1789012035,2026-09-10T09:17:15,23442.9,23453.95,23440.8,23451.1
1789012050,2026-09-10T09:17:30,23452.25,23459.15,23451.75,23459.1
1789012065,2026-09-10T09:17:45,23456.45,23462.8,23456.45,23460.75
1789012080,2026-09-10T09:18:00,23459.1,23469.85,23459.1,23467.7
1789012095,2026-09-10T09:18:15,23465.45,23471.9,23465.45,23470.1
1789012110,2026-09-10T09:18:30,23470.65,23471.15,23463.6,23467.8
1789012125,2026-09-10T09:18:45,23468.1,23469.6,23463.6,23468.75
1789012140,2026-09-10T09:19:00,23470.1,23472.3,23465.4,23469.45
1789012155,2026-09-10T09:19:15,23470.15,23470.15,23461.15,23463.05
1789012170,2026-09-10T09:19:30,23463.9,23465.8,23459.3,23459.3
1789012185,2026-09-10T09:19:45,23457.9,23460.2,23455.15,23459.45
1789012200,2026-09-10T09:20:00,23460.3,23460.3,23452.3,23455.35
1789012215,2026-09-10T09:20:15,23452.85,23454.7,23447.25,23448.15
1789012230,2026-09-10T09:20:30,23448.7,23452.35,23446.45,23447.6
1789012245,2026-09-10T09:20:45,23444.9,23445.75,23439.4,23444.1
1789012260,2026-09-10T09:21:00,23445.65,23450.25,23444.7,23449.2
1789012275,2026-09-10T09:21:15,23449.15,23459.6,23449,23458.1
1789012290,2026-09-10T09:21:30,23458.1,23463.2,23456.7,23460.7
1789012305,2026-09-10T09:21:45,23460.7,23461.9,23456,23456.95
1789012320,2026-09-10T09:22:00,23458.3,23458.3,23444.7,23444.8
1789012335,2026-09-10T09:22:15,23443.65,23444.35,23433.95,23433.95
1789012350,2026-09-10T09:22:30,23436.85,23436.85,23422.75,23425.5
1789012365,2026-09-10T09:22:45,23425.05,23428.95,23419.65,23421.7
1789012380,2026-09-10T09:23:00,23423.5,23423.55,23418.55,23419.95
1789012395,2026-09-10T09:23:15,23419.4,23422.9,23417.6,23419.65
1789012410,2026-09-10T09:23:30,23420.3,23421.55,23414.4,23414.55
1789012425,2026-09-10T09:23:45,23414.85,23421.55,23414.85,23420.3
1789012440,2026-09-10T09:24:00,23420.6,23427.3,23419.25,23422.7
1789012455,2026-09-10T09:24:15,23423.6,23425.85,23422,23425.85
1789012470,2026-09-10T09:24:30,23426.6,23430,23426.05,23430
1789012485,2026-09-10T09:24:45,23430,23430.6,23426.3,23428.6
1789012500,2026-09-10T09:25:00,23429.15,23429.15,23422.75,23422.85
1789012515,2026-09-10T09:25:15,23423.3,23425.9,23421.7,23422.55
1789012530,2026-09-10T09:25:30,23423.35,23424.1,23420.7,23421.25
1789012545,2026-09-10T09:25:45,23421.25,23424.25,23419.5,23419.8
1789012560,2026-09-10T09:26:00,23423.3,23424.4,23421.05,23421.85
1789012575,2026-09-10T09:26:15,23421.3,23426.5,23420.4,23424.45
1789012590,2026-09-10T09:26:30,23427.9,23428.7,23424.35,23427.8
1789012605,2026-09-10T09:26:45,23426.9,23433.75,23426.65,23433.55
1789012620,2026-09-10T09:27:00,23434.9,23439.8,23432.8,23438.95
1789012635,2026-09-10T09:27:15,23438.55,23445.25,23438.55,23443.25
1789012650,2026-09-10T09:27:30,23443.55,23443.55,23439.4,23439.4
1789012665,2026-09-10T09:27:45,23439.2,23439.6,23432.8,23437.15
1789012680,2026-09-10T09:28:00,23439.5,23442.9,23439.5,23441.25
1789012695,2026-09-10T09:28:15,23441.85,23441.95,23437.65,23441.3
1789012710,2026-09-10T09:28:30,23443.3,23444.6,23440.95,23443.3
1789012725,2026-09-10T09:28:45,23444.35,23445.75,23442.8,23443.7
1789012740,2026-09-10T09:29:00,23445.2,23445.9,23443.2,23444.8
1789012755,2026-09-10T09:29:15,23445.05,23446.4,23442.35,23445.5
1789012770,2026-09-10T09:29:30,23445.6,23445.75,23435.85,23435.85
1789012785,2026-09-10T09:29:45,23437.65,23438.75,23435.75,23437.35
1789012800,2026-09-10T09:30:00,23439.15,23440.65,23435.6,23435.95
1789012815,2026-09-10T09:30:15,23435.85,23437.15,23430.5,23431.65
1789012830,2026-09-10T09:30:30,23432.15,23433.4,23425.2,23425.2
1789012845,2026-09-10T09:30:45,23423.75,23426.4,23422,23422.7
1789012860,2026-09-10T09:31:00,23422.95,23423.15,23410.15,23410.15
1789012875,2026-09-10T09:31:15,23410.25,23418.7,23410.25,23415.35
1789012890,2026-09-10T09:31:30,23416.55,23419.25,23414.55,23419.25
1789012905,2026-09-10T09:31:45,23418.8,23422.05,23417.55,23418.05
1789012920,2026-09-10T09:32:00,23417.3,23419.05,23412.65,23417.7
1789012935,2026-09-10T09:32:15,23417.8,23420.65,23417.05,23417.05
1789012950,2026-09-10T09:32:30,23418.55,23418.55,23414.85,23418.05
1789012965,2026-09-10T09:32:45,23418.25,23421.5,23417,23420.75
1789012980,2026-09-10T09:33:00,23422.5,23426,23420.75,23425.3
1789012995,2026-09-10T09:33:15,23426.5,23431.5,23425.55,23431.35
1789013010,2026-09-10T09:33:30,23434.25,23435.95,23432.55,23432.55
1789013025,2026-09-10T09:33:45,23433.5,23437.25,23433.2,23436.3
1789013040,2026-09-10T09:34:00,23437.8,23438.1,23432.4,23433.15
1789013055,2026-09-10T09:34:15,23433.6,23436.35,23431.9,23433.55
1789013070,2026-09-10T09:34:30,23434.8,23434.8,23430.2,23430.45
1789013085,2026-09-10T09:34:45,23429.4,23432.5,23429.4,23432
1789013100,2026-09-10T09:35:00,23433.7,23434.2,23427.1,23427.5
1789013115,2026-09-10T09:35:15,23427.25,23432.55,23425.7,23431.5
